entity_id,season_year,drives,pts_per_drive,cov_proxy,adj_ast,pva_proxy,elbow_touches,paint_touches,post_touches,total_touches,miv_proxy,oreb,dreb,oreb_contested,dreb_contested,rpv_proxy,def_rim_fgm,def_rim_fga,dsv_proxy,rim_fga,rim_fgm,mid_fga,fg3a,fg3m,total_fga,overall_efg,rim_rate,three_rate,ptv_proxy,off_poss,minutes,stl,blk,data_source,confidence,open_cs_fg3a,open_cs_fg3m,open_cs_3_rate,open_cs_fg3_pct,off_drbl_fg3a,off_drbl_fg3m,off_drbl_fg2a,off_drbl_fg2m,off_drbl_rate,off_drbl_fg3_pct,contested_fg3a,contested_fg2a,contested_shot_rate,wide_open_fg3a,wide_open_fg3m,three_rate_sz,total_fga_sz
1629958,2022,0.0,,0.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,2.0,0.85,0.0,0.0,tracking,low,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629962,2021,,,,,,,,,,,,,,,,,,,5.0,1.0,7.0,16.0,6.0,28.0,0.5,0.1786,0.5714,0.0,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
1629962,2022,3.0,0.0,0.0,11.0,0.0374,0.0,1.0,0.0,173.0,0.0058,1.0,5.0,0.0,0.0,0.0,9.0,10.0,0.9,,,,,,,,,,,294.0,144.53,5.0,3.0,tracking,high,31.0,14.0,0.7045,0.4516,2.0,0.0,0.0,0.0,0.0455,0.0,4.0,3.0,0.1591,19.0,10.0,0.8409,44.0
1630162,2021,,,,,,,,,,,,,,,,,,,537.0,293.0,152.0,520.0,171.0,1209.0,0.4884,0.4442,0.4301,-0.0116,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630162,2022,780.0,0.6167,0.0941,329.0,0.0644,62.0,89.0,16.0,4430.0,0.0377,62.0,281.0,18.0,46.0,0.1103,165.0,234.0,0.7051,,,,,,,,,,,5109.0,2466.02,105.0,46.0,tracking,high,219.0,88.0,0.176,0.4018,257.0,84.0,315.0,172.0,0.4598,0.3268,86.0,383.0,0.377,145.0,64.0,0.4839,1244.0
1630162,2023,958.0,0.7557,0.123,425.0,0.0722,43.0,72.0,46.0,5568.0,0.0289,45.0,408.0,18.0,79.0,0.122,162.0,229.0,0.7074,,,,,,,,,,,5887.0,2816.83,123.0,58.0,tracking,high,181.0,74.0,0.1193,0.4088,224.0,80.0,429.0,231.0,0.4305,0.3571,124.0,555.0,0.4476,125.0,51.0,0.3757,1517.0
1630162,2024,1155.0,0.7307,0.1511,508.0,0.091,48.0,87.0,78.0,5535.0,0.0385,52.0,378.0,24.0,71.0,0.1336,125.0,190.0,0.6579,,,,,,,,,,,5585.0,2770.42,101.0,42.0,tracking,high,155.0,67.0,0.0995,0.4323,228.0,79.0,418.0,246.0,0.4146,0.3465,101.0,513.0,0.3941,133.0,57.0,0.3415,1558.0
1630163,2021,,,,,,,,,,,,,,,,,,,296.0,152.0,114.0,262.0,93.0,672.0,0.5067,0.4405,0.3899,0.0067,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630163,2022,1024.0,0.4697,0.0953,706.0,0.1399,30.0,122.0,1.0,6431.0,0.0238,106.0,391.0,52.0,77.0,0.161,104.0,152.0,0.6842,,,,,,,,,,,5045.0,2391.42,119.0,30.0,tracking,high,325.0,140.0,0.2638,0.4308,153.0,50.0,257.0,119.0,0.3328,0.3268,18.0,354.0,0.3019,372.0,158.0,0.4529,1232.0
1630163,2023,528.0,0.4337,0.0847,381.0,0.1409,15.0,51.0,0.0,3247.0,0.0203,42.0,189.0,25.0,29.0,0.1421,69.0,102.0,0.6765,,,,,,,,,,,2705.0,1267.73,46.0,11.0,tracking,high,193.0,78.0,0.2677,0.4041,133.0,48.0,158.0,72.0,0.4036,0.3609,16.0,183.0,0.276,201.0,78.0,0.5312,721.0
1630163,2024,375.0,0.6107,0.1544,216.0,0.1457,11.0,35.0,0.0,1843.0,0.025,29.0,84.0,10.0,8.0,0.0994,32.0,43.0,0.7442,,,,,,,,,,,1483.0,711.36,40.0,4.0,tracking,high,95.0,35.0,0.2246,0.3684,73.0,25.0,135.0,71.0,0.4917,0.3425,14.0,142.0,0.3688,106.0,41.0,0.4657,423.0
1630164,2021,,,,,,,,,,,,,,,,,,,234.0,142.0,89.0,38.0,12.0,361.0,0.5319,0.6482,0.1053,0.0319,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630164,2023,26.0,0.7692,0.0112,33.0,0.0185,92.0,266.0,87.0,1453.0,0.3063,73.0,194.0,45.0,53.0,0.1918,132.0,194.0,0.6804,,,,,,,,,,,1788.0,867.17,7.0,27.0,tracking,high,20.0,4.0,0.059,0.2,0.0,0.0,7.0,5.0,0.0206,,0.0,230.0,0.6785,14.0,3.0,0.059,339.0
1630164,2024,24.0,0.8333,0.0091,53.0,0.0242,116.0,307.0,49.0,1797.0,0.2627,106.0,218.0,73.0,60.0,0.2052,156.0,259.0,0.6023,,,,,,,,,,,2193.0,1060.89,12.0,38.0,tracking,high,1.0,0.0,0.0034,0.0,0.0,0.0,6.0,3.0,0.0203,,1.0,211.0,0.7186,1.0,0.0,0.0068,295.0
1630165,2021,,,,,,,,,,,,,,,,,,,65.0,26.0,62.0,71.0,20.0,198.0,0.4091,0.3283,0.3586,-0.0909,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630165,2022,409.0,0.3888,0.048,329.0,0.0994,21.0,48.0,0.0,3366.0,0.0205,36.0,172.0,13.0,29.0,0.1111,100.0,151.0,0.6623,,,,,,,,,,,3310.0,1617.17,78.0,34.0,tracking,high,126.0,37.0,0.2806,0.2937,11.0,3.0,112.0,53.0,0.2739,0.2727,12.0,127.0,0.3096,76.0,20.0,0.3608,449.0
1630165,2023,669.0,0.438,0.0677,526.0,0.1215,21.0,40.0,3.0,4659.0,0.0137,28.0,192.0,9.0,30.0,0.0897,155.0,223.0,0.6951,,,,,,,,,,,4329.0,2122.33,102.0,28.0,tracking,high,182.0,57.0,0.2281,0.3132,56.0,16.0,144.0,63.0,0.2506,0.2857,18.0,137.0,0.1942,134.0,43.0,0.3484,798.0
1630165,2024,288.0,0.4097,0.0562,243.0,0.1158,9.0,19.0,2.0,2039.0,0.0147,11.0,108.0,6.0,18.0,0.1171,88.0,119.0,0.7395,,,,,,,,,,,2098.0,1007.72,36.0,20.0,tracking,high,57.0,17.0,0.2014,0.2982,9.0,4.0,34.0,15.0,0.1519,0.4444,1.0,47.0,0.1696,50.0,14.0,0.2615,283.0
1630166,2021,,,,,,,,,,,,,,,,,,,118.0,68.0,25.0,168.0,53.0,311.0,0.5032,0.3794,0.5402,0.0032,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630166,2022,318.0,0.566,0.0449,212.0,0.0529,49.0,112.0,28.0,3122.0,0.0605,52.0,373.0,28.0,96.0,0.1632,175.0,262.0,0.6679,,,,,,,,,,,4010.0,1984.06,59.0,44.0,tracking,high,218.0,73.0,0.3805,0.3349,15.0,5.0,100.0,52.0,0.2007,0.3333,12.0,230.0,0.4223,146.0,57.0,0.445,573.0
1630166,2023,368.0,0.6277,0.0564,264.0,0.0644,54.0,146.0,8.0,3406.0,0.0611,74.0,413.0,47.0,90.0,0.1604,209.0,296.0,0.7061,,,,,,,,,,,4098.0,2020.41,65.0,29.0,tracking,high,189.0,61.0,0.3264,0.3228,16.0,2.0,119.0,64.0,0.2332,0.125,7.0,273.0,0.4836,142.0,47.0,0.4007,579.0
1630166,2024,652.0,0.5767,0.0782,343.0,0.0714,96.0,138.0,30.0,4166.0,0.0634,84.0,456.0,43.0,104.0,0.1497,294.0,422.0,0.6967,,,,,,,,,,,4807.0,2256.68,60.0,36.0,tracking,high,164.0,66.0,0.2053,0.4024,47.0,13.0,222.0,116.0,0.3367,0.2766,8.0,393.0,0.5019,144.0,64.0,0.2941,799.0
1630167,2021,,,,,,,,,,,,,,,,,,,107.0,69.0,15.0,85.0,26.0,207.0,0.5556,0.5169,0.4106,0.0556,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630167,2022,124.0,0.7823,0.0403,92.0,0.0382,55.0,200.0,36.0,2048.0,0.1421,69.0,196.0,35.0,41.0,0.1649,67.0,101.0,0.6634,,,,,,,,,,,2407.0,1220.16,25.0,33.0,tracking,high,158.0,50.0,0.3369,0.3165,0.0,0.0,27.0,8.0,0.0576,,4.0,222.0,0.4819,125.0,40.0,0.3561,469.0
1630167,2023,84.0,0.619,0.0241,72.0,0.0334,19.0,117.0,7.0,1716.0,0.0833,29.0,158.0,15.0,33.0,0.1514,58.0,81.0,0.716,,,,,,,,,,,2157.0,1050.55,23.0,12.0,tracking,high,219.0,76.0,0.5227,0.347,1.0,0.0,26.0,14.0,0.0644,0.0,13.0,113.0,0.3007,167.0,63.0,0.5895,419.0
1630167,2024,182.0,0.6099,0.0301,158.0,0.0429,42.0,226.0,13.0,2657.0,0.1058,85.0,235.0,36.0,40.0,0.1364,108.0,164.0,0.6585,,,,,,,,,,,3686.0,1730.59,47.0,43.0,tracking,high,222.0,92.0,0.3841,0.4144,3.0,2.0,37.0,15.0,0.0692,0.6667,11.0,227.0,0.4118,189.0,80.0,0.4377,578.0
1630168,2021,,,,,,,,,,,,,,,,,,,137.0,93.0,8.0,4.0,0.0,149.0,0.6443,0.9195,0.0268,0.1443,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630168,2022,9.0,1.3333,0.006,63.0,0.0315,105.0,313.0,27.0,1239.0,0.3592,115.0,168.0,73.0,63.0,0.2833,120.0,207.0,0.5797,,,,,,,,,,,1998.0,992.05,30.0,60.0,tracking,high,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0088,,0.0,189.0,0.8363,0.0,0.0,0.0,226.0
1630168,2023,35.0,0.8571,0.0078,92.0,0.024,221.0,527.0,45.0,2352.0,0.3372,217.0,359.0,158.0,121.0,0.2757,259.0,445.0,0.582,,,,,,,,,,,3828.0,1848.57,56.0,107.0,tracking,high,12.0,4.0,0.0241,0.3333,0.0,0.0,8.0,5.0,0.0161,,0.0,364.0,0.7324,9.0,2.0,0.0262,497.0
1630168,2024,28.0,0.9286,0.0088,87.0,0.0294,98.0,336.0,12.0,1565.0,0.285,145.0,231.0,72.0,65.0,0.2057,187.0,314.0,0.5955,,,,,,,,,,,2964.0,1404.77,26.0,60.0,tracking,high,67.0,23.0,0.1846,0.3433,0.0,0.0,1.0,1.0,0.0028,,2.0,246.0,0.6832,44.0,16.0,0.1901,363.0
1630169,2021,,,,,,,,,,,,,,,,,,,163.0,98.0,160.0,295.0,121.0,618.0,0.5704,0.2638,0.4773,0.0704,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630169,2022,918.0,0.4041,0.0679,731.0,0.1339,23.0,51.0,0.0,6180.0,0.012,60.0,247.0,18.0,17.0,0.066,131.0,176.0,0.7443,,,,,,,,,,,5461.0,2663.6,133.0,49.0,tracking,high,147.0,65.0,0.1626,0.4422,146.0,56.0,165.0,83.0,0.344,0.3836,15.0,198.0,0.2356,237.0,100.0,0.4281,904.0
1630169,2023,850.0,0.5035,0.1092,706.0,0.1802,14.0,22.0,0.0,5274.0,0.0068,33.0,172.0,11.0,12.0,0.0644,68.0,96.0,0.7083,,,,,,,,,,,3918.0,1882.89,91.0,25.0,tracking,high,94.0,39.0,0.1118,0.4149,214.0,78.0,238.0,136.0,0.5375,0.3645,19.0,265.0,0.3377,229.0,100.0,0.478,841.0
1630169,2024,833.0,0.5498,0.0966,918.0,0.1937,22.0,29.0,1.0,6269.0,0.0083,35.0,236.0,12.0,20.0,0.0687,103.0,137.0,0.7518,,,,,,,,,,,4739.0,2223.53,83.0,48.0,tracking,high,132.0,56.0,0.1262,0.4242,272.0,93.0,228.0,135.0,0.478,0.3419,34.0,256.0,0.2772,334.0,135.0,0.5105,1046.0
1630170,2021,,,,,,,,,,,,,,,,,,,57.0,33.0,96.0,150.0,52.0,303.0,0.4917,0.1881,0.495,-0.0083,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630170,2022,315.0,0.6063,0.0474,172.0,0.0427,47.0,57.0,0.0,2632.0,0.0395,44.0,262.0,26.0,71.0,0.1913,104.0,168.0,0.619,,,,,,,,,,,4029.0,1936.89,75.0,42.0,tracking,high,315.0,124.0,0.4123,0.3937,11.0,3.0,35.0,15.0,0.0602,0.2727,35.0,146.0,0.2369,151.0,56.0,0.4974,764.0
1630170,2023,336.0,0.4226,0.0571,166.0,0.0668,20.0,21.0,0.0,2021.0,0.0203,8.0,140.0,5.0,33.0,0.1429,67.0,97.0,0.6907,,,,,,,,,,,2485.0,1178.04,43.0,17.0,tracking,high,154.0,66.0,0.2651,0.4286,30.0,8.0,50.0,23.0,0.1377,0.2667,44.0,100.0,0.2478,73.0,30.0,0.4458,581.0
1630170,2024,598.0,0.6472,0.0821,336.0,0.0713,40.0,39.0,2.0,3850.0,0.021,27.0,234.0,7.0,48.0,0.1313,107.0,164.0,0.6524,,,,,,,,,,,4711.0,2247.73,73.0,23.0,tracking,high,223.0,91.0,0.2114,0.4081,69.0,18.0,97.0,60.0,0.1573,0.2609,140.0,225.0,0.346,110.0,47.0,0.4227,1055.0
1630171,2021,,,,,,,,,,,,,,,,,,,310.0,167.0,29.0,211.0,61.0,550.0,0.4773,0.5636,0.3836,-0.0227,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630171,2022,220.0,0.4773,0.0268,143.0,0.0365,35.0,112.0,0.0,2079.0,0.0707,72.0,129.0,29.0,30.0,0.146,102.0,142.0,0.7183,,,,,,,,,,,3923.0,1980.92,56.0,22.0,tracking,high,146.0,54.0,0.3387,0.3699,3.0,0.0,77.0,35.0,0.1856,0.0,1.0,219.0,0.5104,148.0,52.0,0.3643,431.0
1630171,2023,137.0,0.635,0.0266,110.0,0.0336,28.0,86.0,1.0,1506.0,0.0764,52.0,135.0,26.0,31.0,0.1443,82.0,135.0,0.6074,,,,,,,,,,,3270.0,1652.6,56.0,30.0,tracking,high,164.0,59.0,0.4633,0.3598,2.0,2.0,48.0,28.0,0.1412,1.0,1.0,150.0,0.4266,161.0,58.0,0.4831,354.0
1630171,2024,261.0,0.4713,0.0328,157.0,0.0419,23.0,97.0,5.0,2116.0,0.0591,67.0,139.0,34.0,29.0,0.1559,83.0,122.0,0.6803,,,,,,,,,,,3748.0,1887.08,57.0,34.0,tracking,high,200.0,79.0,0.4167,0.395,4.0,3.0,98.0,43.0,0.2125,0.75,1.0,212.0,0.4438,201.0,78.0,0.4479,480.0
1630172,2021,,,,,,,,,,,,,,,,,,,239.0,136.0,151.0,138.0,54.0,528.0,0.5341,0.4527,0.2614,0.0341,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630172,2022,49.0,0.9796,0.0562,18.0,0.0211,15.0,26.0,4.0,567.0,0.0794,17.0,52.0,10.0,8.0,0.1406,27.0,39.0,0.6923,,,,,,,,,,,854.0,422.36,9.0,9.0,tracking,high,25.0,13.0,0.2451,0.52,2.0,1.0,12.0,8.0,0.1373,0.5,0.0,35.0,0.3431,25.0,11.0,0.2843,102.0
1630172,2023,209.0,0.6172,0.0276,121.0,0.0259,49.0,147.0,19.0,3126.0,0.0688,77.0,244.0,47.0,64.0,0.1776,167.0,250.0,0.668,,,,,,,,,,,4666.0,2292.1,70.0,68.0,tracking,high,251.0,104.0,0.3741,0.4143,2.0,1.0,67.0,32.0,0.1028,0.5,5.0,221.0,0.3368,185.0,71.0,0.4083,671.0
1630172,2024,210.0,0.4952,0.0444,77.0,0.0329,15.0,61.0,2.0,1648.0,0.0473,46.0,120.0,25.0,17.0,0.1368,73.0,102.0,0.7157,,,,,,,,,,,2343.0,1174.07,40.0,33.0,tracking,high,131.0,52.0,0.3659,0.3969,4.0,1.0,52.0,22.0,0.1564,0.25,4.0,116.0,0.3352,107.0,44.0,0.4134,358.0
1630173,2021,,,,,,,,,,,,,,,,,,,211.0,119.0,16.0,1.0,0.0,228.0,0.5439,0.9254,0.0044,0.0439,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630173,2022,194.0,0.6186,0.0354,100.0,0.0295,84.0,306.0,35.0,2447.0,0.1737,146.0,327.0,94.0,98.0,0.2174,166.0,299.0,0.5552,,,,,,,,,,,3391.0,1724.71,37.0,41.0,tracking,high,141.0,52.0,0.2338,0.3688,3.0,1.0,68.0,25.0,0.1177,0.3333,5.0,306.0,0.5158,100.0,42.0,0.2587,603.0
1630173,2023,140.0,0.7286,0.045,58.0,0.0256,88.0,202.0,22.0,1775.0,0.1758,100.0,228.0,65.0,74.0,0.2451,131.0,210.0,0.6238,,,,,,,,,,,2265.0,1140.55,31.0,30.0,tracking,high,94.0,26.0,0.2327,0.2766,3.0,1.0,50.0,24.0,0.1312,0.3333,5.0,214.0,0.5421,72.0,22.0,0.2673,404.0
1630173,2024,170.0,0.6294,0.0337,117.0,0.0369,108.0,311.0,10.0,2438.0,0.176,191.0,296.0,129.0,94.0,0.252,207.0,341.0,0.607,,,,,,,,,,,3172.0,1623.74,46.0,68.0,tracking,high,91.0,25.0,0.1949,0.2747,1.0,1.0,60.0,30.0,0.1306,1.0,2.0,288.0,0.621,69.0,20.0,0.2077,467.0
1630174,2021,,,,,,,,,,,,,,,,,,,54.0,30.0,16.0,108.0,40.0,178.0,0.5506,0.3034,0.6067,0.0506,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630174,2022,70.0,0.6,0.0359,26.0,0.0222,8.0,16.0,0.0,802.0,0.0299,15.0,74.0,5.0,17.0,0.1294,34.0,58.0,0.5862,,,,,,,,,,,1169.0,573.88,20.0,4.0,tracking,high,94.0,28.0,0.5165,0.2979,4.0,1.0,6.0,2.0,0.0549,0.25,6.0,37.0,0.2363,60.0,18.0,0.6319,182.0
1630174,2023,300.0,0.5367,0.0425,120.0,0.0317,29.0,77.0,0.0,2635.0,0.0402,62.0,215.0,34.0,50.0,0.1375,142.0,220.0,0.6455,,,,,,,,,,,3790.0,1816.44,55.0,34.0,tracking,high,261.0,93.0,0.4424,0.3563,2.0,2.0,46.0,21.0,0.0814,1.0,15.0,180.0,0.3305,185.0,67.0,0.5322,590.0
1630174,2024,316.0,0.7184,0.0544,132.0,0.0316,18.0,75.0,0.0,2827.0,0.0329,63.0,212.0,31.0,52.0,0.1397,153.0,274.0,0.5584,,,,,,,,,,,4175.0,1994.72,65.0,49.0,tracking,high,281.0,120.0,0.4453,0.427,3.0,0.0,79.0,39.0,0.13,0.0,16.0,215.0,0.3661,202.0,90.0,0.5277,631.0
1630175,2021,,,,,,,,,,,,,,,,,,,249.0,109.0,131.0,172.0,58.0,552.0,0.4493,0.4511,0.3116,-0.0507,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630175,2022,733.0,0.4761,0.0826,438.0,0.1037,19.0,42.0,1.0,4953.0,0.0125,32.0,316.0,15.0,45.0,0.0958,84.0,119.0,0.7059,,,,,,,,,,,4224.0,2059.4,46.0,17.0,tracking,high,215.0,81.0,0.236,0.3767,109.0,32.0,223.0,98.0,0.3644,0.2936,56.0,254.0,0.3403,149.0,53.0,0.4292,911.0
1630175,2023,482.0,0.6266,0.096,286.0,0.0909,25.0,58.0,0.0,3172.0,0.0262,47.0,241.0,23.0,32.0,0.1078,72.0,99.0,0.7273,,,,,,,,,,,3147.0,1551.73,37.0,31.0,tracking,high,143.0,51.0,0.2344,0.3566,36.0,16.0,159.0,78.0,0.3197,0.4444,14.0,185.0,0.3262,103.0,38.0,0.3377,610.0
1630175,2024,704.0,0.5866,0.1147,283.0,0.0786,31.0,73.0,2.0,3714.0,0.0285,64.0,247.0,32.0,39.0,0.1241,100.0,141.0,0.7092,,,,,,,,,,,3600.0,1817.34,64.0,37.0,tracking,high,212.0,77.0,0.2782,0.3632,24.0,3.0,203.0,100.0,0.2979,0.125,21.0,221.0,0.3176,160.0,53.0,0.3609,762.0
1630176,2021,,,,,,,,,,,,,,,,,,,20.0,12.0,9.0,7.0,1.0,36.0,0.5139,0.5556,0.1944,0.0139,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
1630176,2022,1.0,0.0,0.0,0.0,0.0,8.0,15.0,2.0,56.0,0.4464,8.0,4.0,5.0,2.0,0.3684,4.0,7.0,0.5714,,,,,,,,,,,92.0,44.14,2.0,1.0,tracking,low,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,0.6667,0.0,0.0,0.0,12.0
1630176,2023,2.0,0.0,0.0,3.0,0.0492,2.0,7.0,2.0,44.0,0.25,3.0,8.0,3.0,4.0,0.4118,3.0,4.0,0.75,,,,,,,,,,,61.0,28.48,2.0,2.0,tracking,low,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.125,,0.0,6.0,0.75,0.0,0.0,0.0,8.0
1630177,2021,,,,,,,,,,,,,,,,,,,196.0,81.0,105.0,310.0,104.0,611.0,0.4534,0.3208,0.5074,-0.0466,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630177,2022,312.0,0.4744,0.0795,136.0,0.073,12.0,27.0,0.0,2038.0,0.0191,20.0,111.0,8.0,13.0,0.0929,57.0,81.0,0.7037,,,,,,,,,,,1862.0,908.23,31.0,11.0,tracking,high,110.0,29.0,0.347,0.2636,14.0,4.0,71.0,37.0,0.2681,0.2857,5.0,111.0,0.3659,98.0,29.0,0.4732,317.0
1630177,2023,323.0,0.4458,0.0808,189.0,0.1061,3.0,15.0,0.0,2079.0,0.0087,14.0,109.0,3.0,17.0,0.0917,53.0,75.0,0.7067,,,,,,,,,,,1782.0,853.66,37.0,12.0,tracking,high,54.0,20.0,0.2143,0.3704,15.0,4.0,77.0,35.0,0.3651,0.2667,4.0,93.0,0.3849,59.0,19.0,0.373,252.0
1630177,2024,77.0,0.2857,0.0488,34.0,0.0754,3.0,3.0,0.0,415.0,0.0145,4.0,20.0,0.0,1.0,0.0227,10.0,13.0,0.7692,,,,,,,,,,,451.0,213.19,7.0,0.0,tracking,high,21.0,4.0,0.3,0.1905,3.0,0.0,16.0,3.0,0.2714,0.0,2.0,26.0,0.4,23.0,5.0,0.4286,70.0
1630178,2021,,,,,,,,,,,,,,,,,,,194.0,103.0,132.0,103.0,31.0,429.0,0.4977,0.4522,0.2401,-0.0023,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630178,2022,666.0,0.8033,0.1015,391.0,0.0742,13.0,27.0,0.0,5896.0,0.0068,26.0,214.0,8.0,25.0,0.0735,92.0,131.0,0.7023,,,,,,,,,,,5272.0,2650.38,55.0,32.0,tracking,high,162.0,73.0,0.1648,0.4506,60.0,26.0,251.0,135.0,0.3164,0.4333,22.0,343.0,0.3713,186.0,82.0,0.3082,983.0
1630178,2023,557.0,0.7774,0.1081,277.0,0.0691,13.0,20.0,0.0,4110.0,0.008,23.0,153.0,7.0,13.0,0.0613,59.0,80.0,0.7375,,,,,,,,,,,4006.0,2015.8,49.0,8.0,tracking,high,209.0,96.0,0.2292,0.4593,86.0,35.0,200.0,102.0,0.3136,0.407,22.0,293.0,0.3454,196.0,85.0,0.4057,912.0
1630178,2024,920.0,0.7391,0.1294,558.0,0.1062,14.0,29.0,0.0,6030.0,0.0071,36.0,219.0,11.0,20.0,0.0646,105.0,137.0,0.7664,,,,,,,,,,,5255.0,2596.59,68.0,33.0,tracking,high,206.0,93.0,0.1474,0.4515,224.0,80.0,408.0,218.0,0.4521,0.3571,51.0,491.0,0.3877,274.0,108.0,0.4013,1398.0
1630179,2021,,,,,,,,,,,,,,,,,,,7.0,5.0,2.0,7.0,0.0,16.0,0.3125,0.4375,0.4375,-0.1875,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
1630179,2022,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,8.0,3.05,0.0,0.0,tracking,low,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1630180,2021,,,,,,,,,,,,,,,,,,,170.0,85.0,62.0,453.0,174.0,685.0,0.5328,0.2482,0.6613,0.0328,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630180,2022,455.0,0.6088,0.0508,287.0,0.0527,66.0,128.0,103.0,4031.0,0.0737,107.0,331.0,45.0,63.0,0.1494,121.0,176.0,0.6875,,,,,,,,,,,5450.0,2671.79,71.0,16.0,tracking,high,429.0,164.0,0.3807,0.3823,40.0,10.0,137.0,53.0,0.1571,0.25,43.0,273.0,0.2804,292.0,105.0,0.5342,1127.0
1630180,2023,350.0,0.8114,0.0648,141.0,0.0322,38.0,88.0,68.0,2800.0,0.0693,95.0,258.0,37.0,42.0,0.1323,111.0,143.0,0.7762,,,,,,,,,,,4381.0,2100.27,67.0,12.0,tracking,high,288.0,114.0,0.3521,0.3958,31.0,8.0,135.0,69.0,0.2029,0.2581,31.0,264.0,0.3606,222.0,99.0,0.5037,818.0
1630180,2024,247.0,0.6518,0.0374,111.0,0.0258,28.0,176.0,49.0,2522.0,0.1003,166.0,240.0,84.0,43.0,0.1904,105.0,148.0,0.7095,,,,,,,,,,,4302.0,2061.67,51.0,11.0,tracking,high,279.0,90.0,0.4055,0.3226,13.0,1.0,88.0,41.0,0.1468,0.0769,9.0,254.0,0.3823,270.0,93.0,0.5116,688.0
1630181,2021,,,,,,,,,,,,,,,,,,,158.0,81.0,68.0,87.0,27.0,313.0,0.4776,0.5048,0.278,-0.0224,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630181,2022,430.0,0.3465,0.0514,190.0,0.0655,11.0,31.0,0.0,2476.0,0.017,23.0,171.0,13.0,25.0,0.121,80.0,108.0,0.7407,,,,,,,,,,,2901.0,1402.26,42.0,13.0,tracking,high,129.0,52.0,0.2823,0.4031,26.0,6.0,151.0,62.0,0.3873,0.2308,9.0,175.0,0.4026,109.0,41.0,0.4004,457.0
1630181,2023,186.0,0.5376,0.0661,64.0,0.0423,13.0,18.0,0.0,1113.0,0.0279,18.0,69.0,9.0,13.0,0.1341,43.0,62.0,0.6935,,,,,,,,,,,1513.0,749.61,27.0,9.0,tracking,high,89.0,34.0,0.3755,0.382,14.0,5.0,56.0,30.0,0.2954,0.3571,4.0,76.0,0.3376,79.0,30.0,0.4895,237.0
1630181,2024,13.0,0.2308,0.0194,9.0,0.0581,0.0,3.0,0.0,113.0,0.0265,2.0,4.0,1.0,0.0,0.0833,11.0,12.0,0.9167,,,,,,,,,,,155.0,76.02,0.0,0.0,tracking,low,8.0,1.0,0.5714,0.125,0.0,0.0,2.0,1.0,0.1429,,0.0,2.0,0.1429,5.0,0.0,0.5714,14.0
1630182,2021,,,,,,,,,,,,,,,,,,,54.0,32.0,14.0,25.0,4.0,93.0,0.4731,0.5806,0.2688,-0.0269,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
1630182,2022,155.0,0.3613,0.0265,102.0,0.0483,32.0,99.0,2.0,1134.0,0.1173,52.0,109.0,22.0,17.0,0.134,47.0,61.0,0.7705,,,,,,,,,,,2113.0,1038.96,45.0,14.0,tracking,high,71.0,26.0,0.2773,0.3662,0.0,0.0,33.0,17.0,0.1289,,4.0,97.0,0.3945,60.0,23.0,0.3047,256.0
1630182,2023,293.0,0.5631,0.0534,135.0,0.0437,41.0,82.0,0.0,2053.0,0.0599,55.0,127.0,14.0,24.0,0.1056,78.0,100.0,0.78,,,,,,,,,,,3091.0,1539.26,42.0,5.0,tracking,high,158.0,66.0,0.4136,0.4177,2.0,0.0,73.0,43.0,0.1963,0.0,4.0,145.0,0.3901,121.0,53.0,0.4424,382.0
