entity_id,season_year,u10_fg2m,u10_fg2a,o10_fg2m,o10_fg2a,fg3m,fg3a,open_cs_fg3m,open_cs_fg3a,off_drbl_fg3m,off_drbl_fg3a,off_drbl_fg2m,off_drbl_fg2a,contested_fg3a,contested_fg3m,contested_fg2a,contested_fg2m,wide_open_fg3a,wide_open_fg3m,total_fga_sz,three_rate_sz,open_cs_3_rate,off_drbl_rate,contested_shot_rate,open_cs_fg3_pct,off_drbl_fg3_pct
1630241,2023,3,3,1,1,5,18,2.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,6.0,4.0,22,0.8182,0.4545,0.0,0.2273,0.2,
1630241,2024,14,28,1,11,143,354,100.0,215.0,2.0,8.0,3.0,7.0,87.0,27.0,23.0,10.0,126.0,62.0,393,0.9008,0.5471,0.0382,0.2799,0.4651,0.25
1630243,2022,6,9,0,0,9,24,4.0,10.0,3.0,5.0,1.0,2.0,3.0,0.0,9.0,6.0,13.0,5.0,33,0.7273,0.303,0.2121,0.3636,0.4,0.6
1630243,2023,5,13,0,1,2,15,1.0,4.0,0.0,4.0,0.0,4.0,1.0,0.0,13.0,5.0,7.0,1.0,29,0.5172,0.1379,0.2759,0.4828,0.25,0.0
1630243,2024,10,18,1,3,3,17,2.0,9.0,1.0,2.0,2.0,6.0,4.0,1.0,18.0,10.0,8.0,2.0,38,0.4474,0.2368,0.2105,0.5789,0.2222,0.5
1630245,2022,153,243,55,106,70,186,68.0,177.0,1.0,4.0,65.0,108.0,1.0,1.0,213.0,133.0,161.0,60.0,535,0.3477,0.3308,0.2093,0.4,0.3842,0.25
1630245,2023,189,302,28,74,58,186,56.0,181.0,0.0,0.0,78.0,135.0,0.0,0.0,264.0,156.0,162.0,56.0,562,0.331,0.3221,0.2402,0.4698,0.3094,
1630245,2024,192,329,42,84,115,286,99.0,243.0,12.0,21.0,98.0,167.0,2.0,0.0,281.0,160.0,252.0,100.0,699,0.4092,0.3476,0.269,0.4049,0.4074,0.5714
1630249,2022,33,58,3,11,32,98,26.0,76.0,3.0,8.0,11.0,23.0,9.0,1.0,45.0,24.0,43.0,19.0,167,0.5868,0.4551,0.1856,0.3234,0.3421,0.375
1630249,2023,9,14,1,2,5,21,3.0,14.0,1.0,2.0,1.0,2.0,2.0,0.0,10.0,6.0,9.0,2.0,37,0.5676,0.3784,0.1081,0.3243,0.2143,0.5
1630249,2024,19,28,4,8,28,68,22.0,46.0,2.0,7.0,4.0,6.0,12.0,2.0,20.0,13.0,26.0,13.0,104,0.6538,0.4423,0.125,0.3077,0.4783,0.2857
1630250,2022,3,8,0,2,1,5,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,15,0.3333,0.2667,0.0,0.5333,0.25,
1630250,2023,1,1,0,2,1,4,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7,0.5714,0.4286,0.0,0.1429,0.3333,
1630256,2022,298,517,2,10,63,202,55.0,180.0,1.0,4.0,95.0,170.0,5.0,0.0,475.0,263.0,165.0,54.0,729,0.2771,0.2469,0.2387,0.6584,0.3056,0.25
1630256,2023,94,172,3,11,13,46,12.0,40.0,0.0,0.0,47.0,78.0,2.0,0.0,154.0,80.0,37.0,12.0,229,0.2009,0.1747,0.3406,0.6812,0.3,
1630256,2024,85,147,0,5,23,77,23.0,71.0,0.0,3.0,35.0,56.0,1.0,0.0,135.0,76.0,66.0,19.0,229,0.3362,0.31,0.2576,0.5939,0.3239,0.0
1630257,2022,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,,
1630259,2024,1,1,1,3,2,3,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,7,0.4286,0.2857,0.2857,0.0,0.5,1.0
1630264,2022,47,82,1,1,14,26,13.0,25.0,0.0,0.0,2.0,5.0,1.0,1.0,75.0,40.0,19.0,11.0,109,0.2385,0.2294,0.0459,0.6972,0.52,
1630264,2023,65,98,2,5,4,29,4.0,25.0,0.0,0.0,8.0,15.0,3.0,0.0,85.0,54.0,23.0,4.0,132,0.2197,0.1894,0.1136,0.6667,0.16,
1630264,2024,61,111,4,8,10,41,8.0,38.0,0.0,0.0,10.0,21.0,1.0,1.0,95.0,48.0,36.0,8.0,160,0.2562,0.2375,0.1312,0.6,0.2105,
1630267,2022,42,84,7,19,58,193,41.0,128.0,13.0,44.0,23.0,55.0,7.0,1.0,69.0,32.0,136.0,43.0,296,0.652,0.4324,0.3345,0.2568,0.3203,0.2955
1630267,2023,0,2,0,0,3,11,2.0,6.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,13,0.8462,0.4615,0.4615,0.0769,0.3333,0.25
1630270,2022,1,1,0,1,1,8,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,10,0.8,0.7,0.0,0.2,0.1429,
1630270,2023,2,3,0,1,3,6,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10,0.6,0.6,0.0,0.3,0.5,
1630271,2022,6,9,0,0,2,9,1.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,8.0,1.0,18,0.5,0.3333,0.2778,0.2222,0.1667,0.3333
1630273,2022,7,18,2,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,1.0,0.0,22,0.0455,0.0455,0.0,0.7727,0.0,
1630284,2023,30,59,1,5,16,43,14.0,32.0,2.0,7.0,10.0,26.0,1.0,1.0,57.0,28.0,23.0,9.0,107,0.4019,0.2991,0.3084,0.5421,0.4375,0.2857
1630284,2024,1,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.3333,,
1630285,2022,14,35,4,9,1,8,1.0,5.0,0.0,1.0,11.0,28.0,0.0,0.0,31.0,10.0,6.0,1.0,52,0.1538,0.0962,0.5577,0.5962,0.2,0.0
1630285,2024,10,27,2,10,5,17,4.0,12.0,1.0,5.0,8.0,21.0,0.0,0.0,25.0,10.0,15.0,5.0,54,0.3148,0.2222,0.4815,0.463,0.3333,0.2
1630286,2022,3,4,0,1,0,1,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,6,0.1667,0.1667,0.3333,0.5,0.0,
1630288,2022,4,9,3,8,1,9,1.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,4.0,6.0,0.0,26,0.3462,0.2692,0.2692,0.3462,0.1429,0.0
1630288,2023,13,21,7,20,5,16,4.0,12.0,1.0,3.0,4.0,10.0,1.0,0.0,16.0,8.0,10.0,2.0,57,0.2807,0.2105,0.2281,0.2982,0.3333,0.3333
1630288,2024,9,14,1,2,9,18,4.0,5.0,4.0,8.0,3.0,7.0,1.0,0.0,10.0,7.0,11.0,7.0,34,0.5294,0.1471,0.4412,0.3235,0.8,0.5
1630296,2022,26,43,1,8,6,21,5.0,17.0,1.0,1.0,4.0,9.0,1.0,0.0,31.0,16.0,14.0,4.0,72,0.2917,0.2361,0.1389,0.4444,0.2941,1.0
1630296,2023,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,,
1630296,2024,4,11,1,1,2,5,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,3.0,2.0,1.0,17,0.2941,0.2353,0.2353,0.4706,0.5,
1630306,2022,0,0,0,0,1,4,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4,1.0,0.5,0.25,0.0,0.0,1.0
1630311,2024,2,2,0,0,0,2,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4,0.5,0.5,0.25,0.5,0.0,
1630314,2022,52,122,22,53,31,106,20.0,60.0,8.0,20.0,31.0,81.0,5.0,1.0,109.0,41.0,55.0,18.0,281,0.3772,0.2135,0.3594,0.4057,0.3333,0.4
1630314,2024,12,27,5,12,3,15,1.0,8.0,1.0,3.0,10.0,22.0,0.0,0.0,26.0,12.0,7.0,2.0,54,0.2778,0.1481,0.463,0.4815,0.125,0.3333
1630322,2022,16,25,2,4,53,146,36.0,104.0,5.0,12.0,5.0,8.0,19.0,7.0,19.0,10.0,56.0,23.0,175,0.8343,0.5943,0.1143,0.2171,0.3462,0.4167
1630322,2023,9,13,3,3,58,162,45.0,123.0,2.0,8.0,0.0,1.0,18.0,9.0,12.0,8.0,86.0,27.0,178,0.9101,0.691,0.0506,0.1685,0.3659,0.25
1630322,2024,9,11,3,8,37,85,27.0,59.0,2.0,6.0,4.0,4.0,8.0,3.0,10.0,8.0,45.0,19.0,104,0.8173,0.5673,0.0962,0.1731,0.4576,0.3333
1630346,2022,0,0,0,0,1,5,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5,1.0,0.8,0.0,0.2,0.25,
1630346,2023,5,8,3,16,32,83,27.0,62.0,0.0,1.0,0.0,0.0,14.0,2.0,5.0,4.0,30.0,14.0,107,0.7757,0.5794,0.0093,0.1776,0.4355,0.0
1630346,2024,4,6,4,16,41,91,31.0,69.0,1.0,1.0,0.0,1.0,15.0,6.0,4.0,2.0,36.0,19.0,113,0.8053,0.6106,0.0177,0.1681,0.4493,1.0
1630466,2022,4,6,2,4,2,4,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,2.0,14,0.2857,0.2857,0.0,0.4286,0.5,
1630525,2022,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,,
1630526,2022,66,122,10,37,58,165,58.0,160.0,0.0,1.0,4.0,10.0,2.0,0.0,100.0,48.0,133.0,48.0,324,0.5093,0.4938,0.034,0.3148,0.3625,0.0
1630526,2023,68,123,5,14,37,111,36.0,109.0,0.0,0.0,3.0,7.0,0.0,0.0,106.0,58.0,96.0,37.0,248,0.4476,0.4395,0.0282,0.4274,0.3303,
1630526,2024,27,48,5,8,13,39,13.0,38.0,0.0,0.0,2.0,5.0,1.0,0.0,38.0,21.0,32.0,11.0,95,0.4105,0.4,0.0526,0.4105,0.3421,
1630527,2022,56,112,31,88,34,108,15.0,42.0,15.0,33.0,22.0,46.0,22.0,7.0,93.0,42.0,32.0,8.0,308,0.3506,0.1364,0.2565,0.3734,0.3571,0.4545
1630527,2023,26,55,13,38,12,29,5.0,13.0,5.0,10.0,11.0,25.0,3.0,0.0,49.0,20.0,11.0,4.0,122,0.2377,0.1066,0.2869,0.4262,0.3846,0.5
1630527,2024,28,58,23,51,13,49,7.0,22.0,3.0,18.0,8.0,25.0,2.0,0.0,50.0,21.0,26.0,9.0,158,0.3101,0.1392,0.2722,0.3291,0.3182,0.1667
1630528,2022,138,236,30,75,56,189,35.0,115.0,13.0,44.0,66.0,122.0,24.0,7.0,191.0,103.0,80.0,29.0,500,0.378,0.23,0.332,0.43,0.3043,0.2955
1630528,2023,95,162,37,78,21,89,11.0,49.0,4.0,23.0,58.0,99.0,10.0,2.0,136.0,78.0,48.0,12.0,329,0.2705,0.1489,0.3708,0.4438,0.2245,0.1739
1630529,2022,191,343,22,56,57,169,57.0,163.0,0.0,2.0,44.0,97.0,0.0,0.0,285.0,142.0,148.0,50.0,568,0.2975,0.287,0.1743,0.5018,0.3497,0.0
1630529,2023,172,304,7,29,56,167,54.0,163.0,0.0,0.0,26.0,50.0,1.0,1.0,250.0,130.0,151.0,48.0,500,0.334,0.326,0.1,0.502,0.3313,
1630529,2024,163,272,13,38,114,271,111.0,262.0,2.0,3.0,54.0,90.0,3.0,0.0,212.0,112.0,225.0,102.0,581,0.4664,0.4509,0.1601,0.3701,0.4237,0.6667
1630530,2022,36,77,2,14,71,186,66.0,171.0,1.0,1.0,3.0,17.0,5.0,2.0,68.0,31.0,127.0,52.0,277,0.6715,0.6173,0.065,0.2635,0.386,1.0
1630530,2023,172,257,13,45,202,497,176.0,438.0,8.0,17.0,36.0,52.0,17.0,7.0,206.0,129.0,349.0,142.0,799,0.622,0.5482,0.0864,0.2791,0.4018,0.4706
1630530,2024,93,141,13,33,168,442,131.0,340.0,19.0,37.0,30.0,47.0,15.0,4.0,108.0,64.0,254.0,100.0,616,0.7175,0.5519,0.1364,0.1997,0.3853,0.5135
1630531,2022,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,,
1630531,2023,12,21,3,9,2,5,1.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,19.0,11.0,4.0,2.0,35,0.1429,0.1143,0.2571,0.5429,0.25,
1630531,2024,40,77,9,23,10,48,10.0,44.0,0.0,1.0,15.0,32.0,0.0,0.0,57.0,25.0,39.0,8.0,148,0.3243,0.2973,0.223,0.3851,0.2273,0.0
1630532,2022,337,638,23,67,96,270,60.0,161.0,11.0,34.0,145.0,315.0,11.0,3.0,550.0,267.0,173.0,67.0,975,0.2769,0.1651,0.3579,0.5754,0.3727,0.3235
1630532,2023,364,640,48,117,130,360,86.0,210.0,21.0,72.0,181.0,349.0,22.0,4.0,575.0,311.0,190.0,79.0,1117,0.3223,0.188,0.3769,0.5345,0.4095,0.2917
1630532,2024,410,688,24,74,94,333,61.0,201.0,16.0,59.0,226.0,398.0,23.0,3.0,594.0,339.0,197.0,62.0,1095,0.3041,0.1836,0.4174,0.5635,0.3035,0.2712
1630533,2022,80,109,32,69,74,238,65.0,195.0,1.0,7.0,10.0,18.0,23.0,3.0,83.0,55.0,104.0,37.0,416,0.5721,0.4688,0.0601,0.2548,0.3333,0.1429
1630533,2023,45,66,14,33,25,97,16.0,76.0,2.0,3.0,6.0,9.0,7.0,3.0,53.0,34.0,29.0,10.0,196,0.4949,0.3878,0.0612,0.3061,0.2105,0.6667
1630533,2024,72,128,20,59,58,189,50.0,145.0,4.0,16.0,9.0,28.0,14.0,5.0,104.0,52.0,86.0,27.0,376,0.5027,0.3856,0.117,0.3138,0.3448,0.25
1630534,2023,76,138,7,19,81,228,67.0,180.0,0.0,12.0,16.0,37.0,23.0,8.0,107.0,54.0,105.0,44.0,385,0.5922,0.4675,0.1273,0.3377,0.3722,0.0
1630534,2024,107,196,8,23,61,207,50.0,171.0,0.0,1.0,16.0,30.0,12.0,3.0,163.0,80.0,119.0,37.0,426,0.4859,0.4014,0.0728,0.4108,0.2924,0.0
1630535,2022,60,109,2,19,19,61,17.0,56.0,0.0,0.0,5.0,16.0,0.0,0.0,90.0,43.0,50.0,15.0,189,0.3228,0.2963,0.0847,0.4762,0.3036,
1630535,2023,10,19,0,2,1,7,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,16.0,8.0,6.0,1.0,28,0.25,0.2143,0.1071,0.5714,0.1667,
1630535,2024,2,5,0,0,1,3,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,8,0.375,0.375,0.125,0.5,0.3333,
1630536,2022,2,8,0,0,1,6,0.0,3.0,0.0,1.0,2.0,7.0,0.0,0.0,8.0,2.0,4.0,1.0,14,0.4286,0.2143,0.5714,0.5714,0.0,0.0
1630537,2022,108,200,66,166,94,255,55.0,129.0,17.0,55.0,40.0,78.0,41.0,11.0,172.0,83.0,93.0,42.0,621,0.4106,0.2077,0.2142,0.343,0.4264,0.3091
1630537,2023,45,87,23,72,55,174,32.0,94.0,10.0,36.0,17.0,39.0,25.0,6.0,73.0,34.0,74.0,27.0,333,0.5225,0.2823,0.2252,0.2943,0.3404,0.2778
1630537,2024,30,57,6,26,44,127,32.0,92.0,4.0,9.0,4.0,14.0,6.0,2.0,46.0,23.0,68.0,23.0,210,0.6048,0.4381,0.1095,0.2476,0.3478,0.4444
1630538,2022,70,139,29,74,131,358,78.0,213.0,34.0,92.0,38.0,93.0,19.0,5.0,115.0,53.0,206.0,88.0,571,0.627,0.373,0.324,0.2347,0.3662,0.3696
1630538,2023,85,177,26,79,117,315,59.0,152.0,33.0,88.0,52.0,134.0,40.0,8.0,151.0,67.0,159.0,65.0,571,0.5517,0.2662,0.3888,0.3345,0.3882,0.375
1630538,2024,40,80,13,36,41,132,20.0,62.0,10.0,39.0,26.0,58.0,9.0,3.0,65.0,31.0,83.0,29.0,248,0.5323,0.25,0.3911,0.2984,0.3226,0.2564
1630539,2022,8,9,0,3,1,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,1.0,14,0.1429,0.1429,0.0,0.3571,0.5,
1630539,2023,60,87,3,14,4,19,4.0,18.0,0.0,0.0,6.0,8.0,0.0,0.0,67.0,42.0,18.0,4.0,120,0.1583,0.15,0.0667,0.5583,0.2222,
1630540,2022,10,23,5,16,16,65,9.0,35.0,3.0,17.0,7.0,16.0,5.0,2.0,20.0,10.0,27.0,7.0,104,0.625,0.3365,0.3173,0.2404,0.2571,0.1765
1630540,2023,27,47,10,34,40,134,29.0,90.0,3.0,18.0,12.0,23.0,23.0,7.0,36.0,17.0,49.0,13.0,215,0.6233,0.4186,0.1907,0.2744,0.3222,0.1667
1630540,2024,57,100,37,84,109,266,66.0,151.0,12.0,39.0,31.0,65.0,63.0,25.0,78.0,41.0,79.0,32.0,450,0.5911,0.3356,0.2311,0.3133,0.4371,0.3077
1630541,2022,28,50,9,20,40,107,33.0,88.0,0.0,3.0,3.0,10.0,10.0,3.0,45.0,24.0,51.0,21.0,177,0.6045,0.4972,0.0734,0.3107,0.375,0.0
1630541,2023,51,77,6,13,47,130,38.0,105.0,0.0,3.0,6.0,9.0,18.0,8.0,66.0,43.0,52.0,21.0,220,0.5909,0.4773,0.0545,0.3818,0.3619,0.0
1630541,2024,105,170,15,45,72,194,52.0,150.0,3.0,7.0,29.0,46.0,26.0,10.0,148.0,85.0,71.0,32.0,409,0.4743,0.3667,0.1296,0.4254,0.3467,0.4286
1630543,2022,107,173,4,17,5,16,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,85.0,13.0,4.0,206,0.0777,0.068,0.0,0.7087,0.2857,
1630543,2023,169,286,8,18,2,14,2.0,12.0,0.0,0.0,1.0,3.0,1.0,0.0,258.0,148.0,13.0,2.0,318,0.044,0.0377,0.0094,0.8145,0.1667,
1630543,2024,149,219,5,9,0,4,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,186.0,120.0,3.0,0.0,232,0.0172,0.0086,0.0129,0.806,0.0,
1630544,2022,82,194,51,121,98,272,46.0,119.0,33.0,91.0,55.0,139.0,9.0,0.0,171.0,66.0,167.0,71.0,587,0.4634,0.2027,0.3918,0.3066,0.3866,0.3626
1630544,2023,77,160,39,84,81,257,35.0,104.0,27.0,95.0,55.0,119.0,9.0,2.0,131.0,54.0,182.0,67.0,501,0.513,0.2076,0.4271,0.2794,0.3365,0.2842
1630544,2024,78,136,20,54,47,126,26.0,64.0,11.0,41.0,62.0,110.0,8.0,5.0,112.0,61.0,100.0,36.0,316,0.3987,0.2025,0.4778,0.3797,0.4062,0.2683
1630547,2022,30,77,2,13,17,48,9.0,25.0,4.0,11.0,9.0,33.0,4.0,1.0,66.0,21.0,27.0,8.0,138,0.3478,0.1812,0.3188,0.5072,0.36,0.3636
1630547,2023,25,54,11,28,33,106,20.0,58.0,8.0,28.0,10.0,26.0,9.0,2.0,46.0,20.0,25.0,10.0,188,0.5638,0.3085,0.2872,0.2926,0.3448,0.2857
1630547,2024,5,8,0,3,13,30,4.0,12.0,4.0,10.0,2.0,5.0,5.0,2.0,7.0,4.0,9.0,6.0,41,0.7317,0.2927,0.3659,0.2927,0.3333,0.4
1630548,2023,11,20,9,21,15,63,11.0,43.0,1.0,8.0,5.0,11.0,11.0,1.0,17.0,9.0,25.0,8.0,104,0.6058,0.4135,0.1827,0.2692,0.2558,0.125
1630548,2024,16,25,2,7,32,75,27.0,60.0,0.0,2.0,3.0,7.0,10.0,4.0,24.0,15.0,34.0,16.0,107,0.7009,0.5607,0.0841,0.3178,0.45,0.0
1630549,2022,82,138,1,3,2,6,2.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,123.0,69.0,5.0,2.0,147,0.0408,0.0408,0.0408,0.8367,0.3333,
1630549,2023,85,156,2,4,6,11,5.0,10.0,1.0,1.0,2.0,9.0,0.0,0.0,144.0,76.0,10.0,5.0,171,0.0643,0.0585,0.0585,0.8421,0.5,1.0
1630549,2024,157,262,0,5,4,15,4.0,15.0,0.0,0.0,4.0,14.0,0.0,0.0,239.0,140.0,15.0,4.0,282,0.0532,0.0532,0.0496,0.8475,0.2667,
1630550,2022,14,20,3,8,7,27,7.0,23.0,0.0,2.0,2.0,3.0,1.0,0.0,18.0,12.0,15.0,4.0,55,0.4909,0.4182,0.0909,0.3455,0.3043,0.0
1630550,2023,43,78,13,37,38,121,35.0,112.0,0.0,0.0,7.0,15.0,6.0,3.0,73.0,39.0,76.0,24.0,236,0.5127,0.4746,0.0636,0.3347,0.3125,
1630550,2024,43,81,8,20,27,80,27.0,77.0,0.0,0.0,7.0,12.0,1.0,0.0,71.0,39.0,55.0,16.0,181,0.442,0.4254,0.0663,0.3978,0.3506,
1630551,2022,20,38,1,1,10,28,10.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,17.0,19.0,8.0,67,0.4179,0.4179,0.0299,0.4925,0.3571,
1630551,2023,4,10,0,0,1,5,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,3.0,2.0,1.0,15,0.3333,0.2667,0.1333,0.5333,0.0,
1630551,2024,19,32,0,1,13,45,11.0,37.0,0.0,0.0,1.0,2.0,2.0,0.0,26.0,13.0,27.0,9.0,78,0.5769,0.4744,0.0256,0.359,0.2973,
1630552,2022,19,23,0,5,3,13,3.0,12.0,0.0,1.0,2.0,3.0,0.0,0.0,12.0,8.0,9.0,2.0,41,0.3171,0.2927,0.0976,0.2927,0.25,0.0
1630552,2023,118,188,10,30,30,104,30.0,97.0,0.0,2.0,23.0,39.0,3.0,0.0,139.0,76.0,83.0,27.0,322,0.323,0.3012,0.1273,0.441,0.3093,0.0
1630552,2024,254,428,32,70,70,198,65.0,177.0,0.0,5.0,49.0,102.0,3.0,0.0,342.0,192.0,139.0,52.0,696,0.2845,0.2543,0.1537,0.4957,0.3672,0.0
1630553,2022,56,122,6,47,34,100,16.0,50.0,13.0,28.0,25.0,57.0,15.0,3.0,103.0,42.0,40.0,14.0,269,0.3717,0.1859,0.316,0.4387,0.32,0.4643
1630553,2023,33,68,6,29,28,81,12.0,44.0,10.0,22.0,20.0,43.0,11.0,3.0,54.0,24.0,29.0,14.0,178,0.4551,0.2472,0.3652,0.3652,0.2727,0.4545
1630553,2024,2,6,1,4,4,9,4.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,5.0,2.0,19,0.4737,0.2632,0.2632,0.2632,0.8,0.0
1630554,2023,8,11,5,12,5,18,4.0,14.0,1.0,2.0,4.0,6.0,1.0,0.0,9.0,7.0,16.0,5.0,41,0.439,0.3415,0.1951,0.2439,0.2857,0.5
1630554,2024,4,10,2,6,0,3,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,7.0,2.0,2.0,0.0,19,0.1579,0.1053,0.2105,0.3684,0.0,0.0
1630555,2022,0,1,1,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.1667,0.0,0.0,0.1667,,
1630556,2022,45,94,17,37,48,136,47.0,130.0,0.0,1.0,7.0,12.0,4.0,1.0,81.0,36.0,71.0,33.0,267,0.5094,0.4869,0.0487,0.3184,0.3615,0.0
1630556,2023,16,29,3,9,17,55,13.0,44.0,0.0,0.0,2.0,7.0,9.0,4.0,24.0,12.0,27.0,8.0,93,0.5914,0.4731,0.0753,0.3548,0.2955,
1630556,2024,11,24,3,6,20,50,19.0,42.0,0.0,1.0,2.0,5.0,5.0,0.0,21.0,9.0,21.0,8.0,80,0.625,0.525,0.075,0.325,0.4524,0.0
1630557,2022,105,149,16,44,112,320,103.0,286.0,1.0,4.0,7.0,13.0,21.0,6.0,123.0,83.0,184.0,66.0,513,0.6238,0.5575,0.0331,0.2807,0.3601,0.25
1630557,2023,118,176,10,25,163,385,141.0,330.0,2.0,5.0,21.0,32.0,27.0,9.0,142.0,90.0,198.0,92.0,586,0.657,0.5631,0.0631,0.2884,0.4273,0.4
1630557,2024,180,270,19,40,181,475,147.0,378.0,5.0,15.0,55.0,93.0,35.0,13.0,235.0,154.0,249.0,106.0,785,0.6051,0.4815,0.1376,0.3439,0.3889,0.3333
1630558,2022,152,274,98,245,99,317,57.0,169.0,31.0,101.0,120.0,211.0,17.0,1.0,251.0,135.0,197.0,66.0,836,0.3792,0.2022,0.3732,0.3206,0.3373,0.3069
1630558,2023,87,130,31,72,63,197,47.0,136.0,7.0,33.0,50.0,84.0,1.0,0.0,115.0,73.0,145.0,45.0,399,0.4937,0.3409,0.2932,0.2907,0.3456,0.2121
1630558,2024,67,112,20,51,57,158,46.0,122.0,2.0,17.0,41.0,72.0,4.0,1.0,98.0,57.0,133.0,49.0,321,0.4922,0.3801,0.2773,0.3178,0.377,0.1176
1630559,2022,74,112,19,38,53,168,47.0,131.0,1.0,8.0,26.0,42.0,8.0,1.0,83.0,47.0,132.0,46.0,318,0.5283,0.4119,0.1572,0.2862,0.3588,0.125
1630559,2023,115,161,58,114,85,214,65.0,160.0,12.0,25.0,57.0,81.0,10.0,2.0,112.0,73.0,148.0,62.0,489,0.4376,0.3272,0.2168,0.2495,0.4062,0.48
1630559,2024,207,312,92,198,151,408,87.0,238.0,44.0,108.0,111.0,178.0,44.0,19.0,244.0,156.0,247.0,97.0,918,0.4444,0.2593,0.3115,0.3137,0.3655,0.4074
1630560,2022,62,117,109,210,47,173,25.0,89.0,13.0,48.0,29.0,69.0,32.0,7.0,105.0,53.0,60.0,20.0,500,0.346,0.178,0.234,0.274,0.2809,0.2708
1630560,2023,81,151,66,166,51,132,17.0,42.0,24.0,64.0,54.0,107.0,34.0,12.0,131.0,65.0,36.0,16.0,449,0.294,0.0935,0.3808,0.3675,0.4048,0.375
1630560,2024,203,392,163,368,135,373,61.0,135.0,37.0,129.0,129.0,255.0,100.0,24.0,326.0,154.0,86.0,41.0,1133,0.3292,0.1192,0.3389,0.376,0.4519,0.2868
1630561,2022,28,64,2,7,9,37,9.0,32.0,0.0,0.0,5.0,22.0,0.0,0.0,57.0,23.0,24.0,8.0,108,0.3426,0.2963,0.2037,0.5278,0.2812,
1630561,2023,32,59,3,7,1,12,1.0,11.0,0.0,0.0,15.0,34.0,0.0,0.0,52.0,26.0,8.0,1.0,78,0.1538,0.141,0.4359,0.6667,0.0909,
1630561,2024,5,8,2,4,3,6,2.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,3.0,5.0,2.0,18,0.3333,0.2778,0.1111,0.2778,0.4,
1630562,2024,4,7,3,7,5,20,2.0,12.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,4.0,6.0,1.0,34,0.5882,0.3529,0.0,0.4118,0.1667,
1630563,2022,51,102,8,31,42,137,36.0,117.0,3.0,6.0,22.0,48.0,5.0,1.0,87.0,41.0,63.0,17.0,270,0.5074,0.4333,0.2,0.3407,0.3077,0.5
1630563,2023,3,8,3,6,3,12,2.0,8.0,1.0,2.0,2.0,7.0,2.0,0.0,8.0,3.0,4.0,1.0,26,0.4615,0.3077,0.3462,0.3846,0.25,0.5
