Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Anthony Edwards,MIN,SAS,11/30/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1111,0,0,,0,0,1,0,0.0556
Anthony Edwards,MIN,SAS,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.1667
Ausar Thompson,DET,ORL,11/28/2025,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.4286,0,0,,0,0,0,,0
Austin Reaves,LAL,UTA,11/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.2941
Austin Reaves,LAL,MIA,11/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.2273
Austin Reaves,LAL,BKN,2/3/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.5556
Austin Reaves,LAL,CHA,11/10/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.7,0.625,1,1,1,0.0588,1,2,0.5,0.1176,1,2,0.5,0.1176
Austin Reaves,LAL,DAL,11/28/2025,0-2 Feet - Very Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.8333,1.5,1,2,0.5,0.1333,0,0,,0,1,1,1,0.0667
Austin Reaves,LAL,DAL,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Austin Reaves,LAL,BOS,12/5/2025,0-2 Feet - Very Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0,1,2,0.5,0.1111,0,0,,0,0,1,0,0.0556
Austin Reaves,LAL,BOS,12/5/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1,1,0,0,,0,0,1,0,0.0556,2,2,1,0.1111
Austin Reaves,LAL,PHX,12/1/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Ayo Dosunmu,CHI,BKN,1/18/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3571
Ayo Dosunmu,CHI,MIA,1/31/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.25,0,0,,0,0,0,,0
Ayo Dosunmu,MIN,DAL,3/30/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.3077,0,0,,0,0,0,,0
Ayo Dosunmu,CHI,CLE,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Bam Adebayo,MIA,DET,3/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,0,,0,4,6,0.6667,0.3529
Bam Adebayo,MIA,BOS,4/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2381
Bam Adebayo,MIA,POR,1/22/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.375,1,1,1,0.0417,0,0,,0,1,4,0.25,0.1667
Bam Adebayo,MIA,SAS,10/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.1852
Bam Adebayo,MIA,OKC,1/17/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2273
Bam Adebayo,MIA,SAC,1/20/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,1,0,0.0667,3,4,0.75,0.2667
Bam Adebayo,MIA,CHI,1/29/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.2632
Bam Adebayo,MIA,SAS,10/30/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.1481,0,0,,0,0,0,,0
Bam Adebayo,MIA,SAS,10/30/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1481
Bam Adebayo,MIA,ORL,1/28/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Bam Adebayo,MIA,MEM,10/24/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1579
Bam Adebayo,MIA,NYK,10/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.0667,0,0,,0,1,2,0.5,0.1333
Bam Adebayo,MIA,ORL,12/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0667,1,2,0.5,0.1333
Baylor Scheierman,BOS,SAC,1/30/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.5
Baylor Scheierman,BOS,WAS,3/14/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Baylor Scheierman,BOS,DEN,2/25/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
Baylor Scheierman,BOS,BKN,1/23/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Ben Saraf,BKN,MIL,4/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3333
Ben Saraf,BKN,CHA,12/1/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
Ben Sheppard,IND,GSW,11/9/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.5
Bennedict Mathurin,IND,MIA,12/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0625,1,3,0.3333,0.1875
Bennedict Mathurin,IND,MEM,10/25/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.0833,1,2,0.5,0.1667,0,0,,0
Bennedict Mathurin,IND,MIL,12/23/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.1667,1.1667,0,0,,0,2,2,1,0.2,1,1,1,0.1
Bennedict Mathurin,IND,BOS,12/22/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0,0,0,0,,0,0,2,0,0.1,0,1,0,0.05
Bennedict Mathurin,IND,NYK,12/18/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,1 Dribble,3,0.8333,1.25,0,1,0,0.0556,1,1,1,0.0556,1,1,1,0.0556
Bennedict Mathurin,IND,NYK,12/18/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1667
Bennedict Mathurin,IND,SAC,12/8/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Bilal Coulibaly,WAS,NOP,3/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,1,0,0.0833,0,4,0,0.3333
Bilal Coulibaly,WAS,CHA,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3846
Bilal Coulibaly,WAS,OKC,10/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,1,0,0.0833,2,3,0.6667,0.25
Bilal Coulibaly,WAS,MEM,12/28/2025,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.2,0,0,,0,0,0,,0
Bilal Coulibaly,WAS,IND,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Blake Hinson,UTA,GSW,3/9/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.5556
Bobby Portis,MIL,OKC,1/21/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.7,0.75,2,3,0.6667,0.2143,0,0,,0,1,2,0.5,0.1429
Bobby Portis,MIL,TOR,12/18/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.875,0.8333,1,1,1,0.0625,1,1,1,0.0625,1,2,0.5,0.125
Bobby Portis,MIL,OKC,1/21/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Bobby Portis,MIL,SAC,11/1/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.875,1.1667,0,1,0,0.1111,2,2,1,0.2222,1,1,1,0.1111
Bobby Portis,MIL,IND,12/23/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0.25,0,0,,0,1,3,0.3333,0.25,0,1,0,0.0833
Bobby Portis,MIL,IND,3/15/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.1905
Bobby Portis,MIL,IND,2/6/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2222
Bobby Portis,MIL,CLE,3/17/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
Bobby Portis,MIL,CHA,1/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.0909,0,0,,0,2,2,1,0.1818
Bobby Portis,MIL,ATL,1/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.2,0,0,,0
Bobby Portis,MIL,CHA,12/29/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.0833,0,0,,0,2,2,1,0.1667
Bobby Portis,MIL,MEM,12/26/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.0714,0,0,,0,1,2,0.5,0.1429
Bobby Portis,MIL,ATL,1/19/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0667,0,2,0,0.1333
Bobby Portis,MIL,PHI,12/5/2025,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,2,0.5,0.125,1,1,1,0.0625
Bobby Portis,MIL,PHI,12/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.3333,0,0,,0,1,1,1,0.0625,2,2,1,0.125
Bobby Portis,MIL,DET,12/3/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0769,1,2,0.5,0.1538
Bones Hyland,MIN,MIL,1/13/2026,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,,1,4,0.25,0.25,0,0,,0,0,0,,0
Bones Hyland,MIN,OKC,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.4286
Branden Carlson,OKC,DEN,4/10/2026,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.2778
Branden Carlson,OKC,MEM,12/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5714
Branden Carlson,OKC,PHX,4/12/2026,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.05,0,0,,0,1,3,0.3333,0.15
Branden Carlson,OKC,DAL,12/5/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.5,0,0,,0,0,0,,0
Brandin Podziemski,GSW,DAL,12/25/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.625
Brandin Podziemski,GSW,SAS,11/12/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.7143
Brandin Podziemski,GSW,POR,11/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.1111,0,0,,0,1,3,0.3333,0.3333
Brandin Podziemski,GSW,MEM,2/25/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2857
Brandin Podziemski,GSW,MIA,1/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2105
Brandin Podziemski,GSW,CHA,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.3333
Brandin Podziemski,GSW,DEN,10/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Brandon Ingram,TOR,ORL,12/29/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,5,0.4,0,2,3,0.6667,0.1364,0,2,0,0.0909,0,0,,0
Brandon Ingram,TOR,WAS,12/26/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.5,1,1,1,0.05,1,2,0.5,0.1,0,0,,0
Brandon Ingram,TOR,GSW,12/28/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.5,1,1,1,0.0385,1,1,1,0.0385,0,1,0,0.0385
Brandon Ingram,TOR,DAL,10/26/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,1,0,2,0,0.125,1,1,1,0.0625,0,0,,0
Brandon Ingram,TOR,DAL,10/26/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.1875,0,0,,0
Brandon Ingram,TOR,BOS,12/20/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.1765,0,0,,0
Brandon Ingram,TOR,MIL,12/18/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1667
Brandon Ingram,TOR,MIL,12/18/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,3,0,0,0,2,0,0.1111,0,1,0,0.0556,0,0,,0
Brandon Ingram,TOR,POR,12/2/2025,2-4 Feet - Tight,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,3,0.6667,0,2,2,1,0.1176,0,1,0,0.0588,0,0,,0
Brandon Miller,CHA,MIL,12/29/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.2727
Brandon Miller,CHA,ATL,2/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.1923
Brandon Miller,CHA,ATL,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2667
Brandon Miller,CHA,PHX,3/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Brandon Miller,CHA,BKN,3/31/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Brandon Miller,CHA,NYK,3/26/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Brandon Miller,CHA,POR,2/28/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2105
Brandon Miller,CHA,UTA,1/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2105
Brandon Miller,CHA,GSW,12/31/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,1,1,2,0.5,0.069,1,1,1,0.0345,0,0,,0
Brandon Miller,CHA,WAS,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1765
Brandon Miller,CHA,DET,12/20/2025,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0,1,2,0.5,0.125,0,0,,0,0,1,0,0.0625
Brandon Miller,CHA,DET,12/20/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,,2,3,0.6667,0.1875,0,0,,0,0,0,,0
Brandon Miller,CHA,BKN,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,,2,3,0.6667,0.1579,0,0,,0,0,0,,0
Brandon Miller,CHA,DEN,12/7/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Brandon Williams,DAL,MEM,2/27/2026,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0,,0,4,0,0.3077,0,0,,0,0,0,,0
Brandon Williams,DAL,PHI,1/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2
Brandon Williams,DAL,OKC,12/5/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3333
Brice Sensabaugh,UTA,DEN,3/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.6
Brice Sensabaugh,UTA,DAL,1/15/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Brice Sensabaugh,UTA,PHI,3/4/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Brice Sensabaugh,UTA,LAL,12/18/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Brook Lopez,LAC,POR,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,8,1.3125,1.3125,0,0,,0,0,0,,0,7,8,0.875,0.5
Brook Lopez,LAC,POR,3/31/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.4286,0.4286,0,0,,0,0,0,,0,2,7,0.2857,0.4375
Brook Lopez,LAC,POR,4/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.9167,0.9167,0,0,,0,1,2,0.5,0.1333,3,4,0.75,0.2667
Brook Lopez,LAC,UTA,1/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0,0,0,0,,0,0,0,,0,0,6,0,0.5
Brook Lopez,LAC,UTA,10/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.4167
Brook Lopez,LAC,GSW,4/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Brook Lopez,LAC,NOP,3/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4444
Brook Lopez,LAC,CHA,11/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Brook Lopez,LAC,PHX,10/24/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.6
Brook Lopez,LAC,LAL,12/20/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.4286
Brook Lopez,LAC,MIN,12/6/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.6
Brooks Barnhizer,OKC,SAS,2/4/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.8571,0.8571,0,0,,0,0,0,,0,4,7,0.5714,0.4667
Bruce Brown,DEN,UTA,12/22/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.3333,0,0,,0,0,0,,0
Bryce McGowens,NOP,LAL,11/30/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,3,0.3333,0.1667,0,1,0,0.0556,0,0,,0
Bryce McGowens,NOP,UTA,2/28/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Bryce McGowens,NOP,BKN,12/6/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,,2,3,0.6667,0.375,0,0,,0,0,0,,0
Bub Carrington,WAS,CLE,11/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Bub Carrington,WAS,CHA,1/24/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Bub Carrington,WAS,MIL,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Bub Carrington,WAS,MIL,12/31/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Buddy Hield,GSW,OKC,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Cade Cunningham,DET,SAS,2/23/2026,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,6,0,0,0,3,0,0.1154,0,1,0,0.0385,0,2,0,0.0769
Cade Cunningham,DET,NYK,1/5/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,6,0.75,0.75,0,0,,0,3,4,0.75,0.2353,1,2,0.5,0.1176
Cade Cunningham,DET,PHI,11/9/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.4,0,2,4,0.5,0.2,0,0,,0,0,1,0,0.05
Cade Cunningham,DET,CHI,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.1667,0,0,,0,0,0,,0
Cade Cunningham,DET,SAC,12/23/2025,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,1.125,1.5,3,3,1,0.2,0,0,,0,1,1,1,0.0667
Cade Cunningham,DET,DAL,12/18/2025,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,1,1,3,0.3333,0.1,1,1,1,0.0333,0,0,,0
Cade Cunningham,DET,BOS,12/15/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.5,1,2,0.5,0.0952,1,1,1,0.0476,0,1,0,0.0476
Cade Cunningham,DET,WAS,11/10/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,1,1,3,0.3333,0.0667,1,1,1,0.0222,0,0,,0
