Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Kevin Durant,PHX,POR,12/19/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.375,0.375,0,0,,0,0,3,0,0.1071,1,1,1,0.0357
Kevin Durant,PHX,ORL,12/31/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1,1,0,0,,0,3,3,1,0.1429,0,0,,0
Kevin Durant,PHX,SAS,10/31/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,1,1,2,2,1,0.1053,1,1,1,0.0526,0,0,,0
Kevin Durant,PHX,HOU,12/27/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,1,0,0.0625,0,2,0,0.125
Kevin Durant,PHX,SAC,12/22/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0,1,1,1,0.0714,0,2,0,0.1429,0,0,,0
Kevin Durant,PHX,POR,12/19/2023,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.5,1,1,1,0.0357,1,2,0.5,0.0714,0,0,,0
Kevin Durant,PHX,WAS,12/17/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.5,1,1,1,0.0417,1,1,1,0.0417,0,1,0,0.0417
Kevin Durant,PHX,WAS,12/17/2023,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.6667,0,2,2,1,0.0833,0,1,0,0.0417,0,0,,0
Kevin Durant,PHX,LAL,10/26/2023,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0,0,0,0,,0,0,2,0,0.0714,0,1,0,0.0357
Kevin Durant,PHX,NYK,12/15/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0476,0,2,0,0.0952
Kevin Huerter,SAC,MIL,1/14/2024,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.2857
Kevin Huerter,SAC,MIN,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,,0,3,0,0.4286,0,0,,0,0,0,,0
Kevin Huerter,SAC,UTA,12/16/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.5
Kevin Knox II,DET,TOR,12/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Kevin Knox II,DET,GSW,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Kevin Love,MIA,UTA,12/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Kevin Love,MIA,CHA,12/13/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4444
Kevin Love,MIA,CHI,12/16/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Kevon Looney,GSW,SAC,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,,1,3,0.3333,0.5,0,0,,0,0,0,,0
Keyonte George,UTA,SAS,3/27/2024,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.625,0.5,1,1,1,0.0833,0,1,0,0.0833,1,2,0.5,0.1667
Keyonte George,UTA,ATL,2/27/2024,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0667,1,3,0.3333,0.2
Keyonte George,UTA,MEM,11/10/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Keyonte George,UTA,PHX,10/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Khris Middleton,MIL,SAS,12/19/2023,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.375,0.375,0,0,,0,0,2,0,0.1333,1,2,0.5,0.1333
Khris Middleton,MIL,NYK,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,2,0.5,0.125,0,2,0,0.125,0,0,,0
Khris Middleton,MIL,DET,1/20/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Khris Middleton,MIL,BKN,12/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.5,1,1,1,0.0556,1,2,0.5,0.1111,0,0,,0
KJ Martin,PHI,UTA,1/6/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.4286,0,0,,0,0,0,,0
KJ Martin,LAC,SAS,10/29/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.5
Klay Thompson,GSW,PHX,10/24/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2778
Klay Thompson,GSW,CHI,1/12/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.2632
Klay Thompson,GSW,POR,12/6/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.4,0,2,2,1,0.1538,0,2,0,0.1538,0,1,0,0.0769
Klay Thompson,GSW,DET,11/6/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.3125
Klay Thompson,GSW,SAS,3/11/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,2,0,0.0952,0,3,0,0.1429
Klay Thompson,GSW,UTA,2/15/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0455,1,3,0.3333,0.1364
Klay Thompson,GSW,UTA,2/12/2024,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
Klay Thompson,GSW,TOR,1/7/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0667,0,1,0,0.0667,2,2,1,0.1333
Klay Thompson,GSW,LAL,3/16/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,2,0.5,0.1333,1,2,0.5,0.1333
Klay Thompson,GSW,ATL,2/3/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
Klay Thompson,GSW,DET,1/5/2024,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1667
Klay Thompson,GSW,ORL,1/2/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0909,0,0,,0,0,2,0,0.1818
Klay Thompson,GSW,DAL,12/30/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0909,0,0,,0,0,2,0,0.1818
Klay Thompson,GSW,MIA,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Klay Thompson,GSW,DEN,1/4/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0556,1,2,0.5,0.1111
Klay Thompson,GSW,HOU,10/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Klay Thompson,GSW,DEN,12/25/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Klay Thompson,GSW,POR,12/23/2023,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
Klay Thompson,GSW,BOS,12/19/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1429
Klay Thompson,GSW,POR,12/17/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1875
Klay Thompson,GSW,BKN,12/16/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0526,0,1,0,0.0526,0,1,0,0.0526
Klay Thompson,GSW,LAC,12/14/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Kris Dunn,UTA,TOR,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2727
Kris Murray,POR,SAC,4/14/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Kris Murray,POR,LAC,3/20/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Kris Murray,POR,DAL,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Kristaps Porzingis,BOS,HOU,1/21/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,0,,0,4,6,0.6667,0.2857
Kristaps Porzingis,BOS,CHI,2/22/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.375
Kristaps Porzingis,BOS,DEN,3/7/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.7,0.7,0,0,,0,2,2,1,0.087,1,3,0.3333,0.1304
Kristaps Porzingis,BOS,DAL,3/1/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3571
Kristaps Porzingis,BOS,LAL,12/25/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2105
Kristaps Porzingis,BOS,ATL,2/7/2024,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,1,2,3,0.6667,0.1579,1,1,1,0.0526,0,0,,0
Kristaps Porzingis,BOS,ATL,3/28/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.5,0,0,,0,2,3,0.6667,0.15,0,1,0,0.05
Kristaps Porzingis,BOS,DET,3/18/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kristaps Porzingis,BOS,NYK,2/24/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0909,0,0,,0,2,3,0.6667,0.2727
Kristaps Porzingis,BOS,ATL,3/25/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Kristaps Porzingis,BOS,WAS,2/9/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,4,0.5,0.5,1,2,0.5,0.1111,1,2,0.5,0.1111,0,0,,0
Kristaps Porzingis,BOS,TOR,11/11/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kristaps Porzingis,BOS,NYK,10/25/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0667,1,3,0.3333,0.2
Kristaps Porzingis,BOS,MEM,2/4/2024,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.5,0,2,3,0.6667,0.1765,0,0,,0,0,1,0,0.0588
Kristaps Porzingis,BOS,HOU,1/21/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Kristaps Porzingis,BOS,SAS,12/31/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.1429,0,0,,0,0,1,0,0.0714
Kristaps Porzingis,BOS,UTA,1/5/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,1,1,2,0.5,0.2857,1,1,1,0.1429,0,0,,0
Kristaps Porzingis,BOS,DET,12/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1429
Kristaps Porzingis,BOS,DET,12/28/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1429
Kristaps Porzingis,BOS,SAC,12/20/2023,2-4 Feet - Tight,7-4 Late,Touch 2-6 Seconds,1 Dribble,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.2727,0,0,,0
Kristaps Porzingis,BOS,MIA,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,,1,3,0.3333,0.25,0,0,,0,0,0,,0
Kristaps Porzingis,BOS,CLE,12/14/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Kristaps Porziņģis,BOS,HOU,1/21/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,0,,0,4,6,0.6667,0.2857
Kristaps Porziņģis,BOS,CHI,2/22/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.375
Kristaps Porziņģis,BOS,DEN,3/7/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.7,0.7,0,0,,0,2,2,1,0.087,1,3,0.3333,0.1304
Kristaps Porziņģis,BOS,DAL,3/1/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3571
Kristaps Porziņģis,BOS,MEM,2/4/2024,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.5,0,2,3,0.6667,0.1765,0,0,,0,0,1,0,0.0588
Kristaps Porziņģis,BOS,TOR,11/11/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kristaps Porziņģis,BOS,LAL,12/25/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2105
Kristaps Porziņģis,BOS,DET,3/18/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kristaps Porziņģis,BOS,NYK,2/24/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0909,0,0,,0,2,3,0.6667,0.2727
Kristaps Porziņģis,BOS,ATL,3/25/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Kristaps Porziņģis,BOS,ATL,3/28/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.5,0,0,,0,2,3,0.6667,0.15,0,1,0,0.05
Kristaps Porziņģis,BOS,WAS,2/9/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,4,0.5,0.5,1,2,0.5,0.1111,1,2,0.5,0.1111,0,0,,0
Kristaps Porziņģis,BOS,ATL,2/7/2024,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,1,2,3,0.6667,0.1579,1,1,1,0.0526,0,0,,0
Kristaps Porziņģis,BOS,NYK,10/25/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0667,1,3,0.3333,0.2
Kristaps Porziņģis,BOS,HOU,1/21/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Kristaps Porziņģis,BOS,UTA,1/5/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,1,1,2,0.5,0.2857,1,1,1,0.1429,0,0,,0
Kristaps Porziņģis,BOS,SAS,12/31/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.1429,0,0,,0,0,1,0,0.0714
Kristaps Porziņģis,BOS,DET,12/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1429
Kristaps Porziņģis,BOS,DET,12/28/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1429
Kristaps Porziņģis,BOS,SAC,12/20/2023,2-4 Feet - Tight,7-4 Late,Touch 2-6 Seconds,1 Dribble,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.2727,0,0,,0
Kristaps Porziņģis,BOS,MIA,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,,1,3,0.3333,0.25,0,0,,0,0,0,,0
Kristaps Porziņģis,BOS,CLE,12/14/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Kyle Anderson,MIN,MEM,12/8/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3636
Kyle Kuzma,WAS,PHI,11/6/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.1,1.1,0,0,,0,1,2,0.5,0.1,3,3,1,0.15
Kyle Kuzma,WAS,ATL,12/31/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.129
Kyle Kuzma,WAS,NYK,1/6/2024,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Kyle Kuzma,WAS,POR,12/21/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,1,0,0.0455,0,0,,0,0,3,0,0.1364
Kyle Kuzma,WAS,NOP,12/13/2023,4-6 Feet - Open,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.625,0.5,1,1,1,0.0526,0,1,0,0.0526,1,2,0.5,0.1053
Kyle Kuzma,WAS,CHA,3/8/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.1739,0,0,,0,0,0,,0
Kyle Kuzma,WAS,DET,11/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,3,0.3333,0.1429,0,1,0,0.0476,0,0,,0
Kyle Kuzma,WAS,SAS,1/29/2024,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,1,1,0.0556,0,0,,0,0,3,0,0.1667
Kyle Kuzma,WAS,OKC,1/8/2024,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0417,0,0,,0,0,2,0,0.0833
Kyle Kuzma,WAS,ATL,12/31/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,1,0,0.0323,1,2,0.5,0.0645
Kyle Kuzma,WAS,BKN,12/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,1,0,0.0455,0,2,0,0.0909
Kyle Kuzma,WAS,BOS,10/30/2023,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Kyle Kuzma,WAS,CLE,1/3/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Kyle Kuzma,WAS,ORL,12/26/2023,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1667
Kyle Kuzma,WAS,MEM,10/28/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.3333,,1,3,0.3333,0.1304,0,0,,0,0,0,,0
Kyle Kuzma,WAS,PHX,12/17/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.1364
Kyrie Irving,DAL,CLE,2/27/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,6,0.5833,0.7,0,1,0,0.0417,2,4,0.5,0.1667,1,1,1,0.0417
Kyrie Irving,DAL,GSW,4/2/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,1,1,3,0.3333,0.1579,1,1,1,0.0526,0,0,,0
Kyrie Irving,DAL,LAL,11/22/2023,2-4 Feet - Tight,7-4 Late,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,0.6667,1,1,1,0.0455,2,3,0.6667,0.1364,0,0,,0
Kyrie Irving,DAL,DEN,3/17/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.375,1.5,0,3,0,0.1304,0,0,,0,1,1,1,0.0435
Kyrie Irving,DAL,LAL,11/22/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0,1,2,0.5,0.0909,0,2,0,0.0909,0,0,,0
Kyrie Irving,DAL,IND,2/25/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,0.5,2,2,1,0.0909,1,2,0.5,0.0909,0,0,,0
Kyrie Irving,DAL,TOR,2/28/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,1,1,2,0.5,0.1,2,2,1,0.1,0,0,,0
Kyrie Irving,DAL,BKN,2/6/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,1,1,2,0.5,0.0833,2,2,1,0.0833,0,0,,0
Kyrie Irving,DAL,NYK,1/11/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0,2,2,1,0.0769,0,2,0,0.0769,0,0,,0
Kyrie Irving,DAL,NYK,1/11/2024,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0385,1,3,0.3333,0.1154
Kyrie Irving,DAL,MIN,1/7/2024,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,1,1,0,0,,0,0,1,0,0.037,2,2,1,0.0741
Kyrie Irving,DAL,MIN,1/7/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.037,0,0,,0,2,2,1,0.0741
Kyrie Irving,DAL,MEM,1/9/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.5,1,1,1,0.04,1,2,0.5,0.08,0,0,,0
Kyrie Irving,DAL,MIN,1/7/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0.5,0,1,0,0.037,1,2,0.5,0.0741,0,0,,0
Kyrie Irving,DAL,BKN,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0,0,0,2,0,0.1176,0,0,,0,0,1,0,0.0588
Kyrie Irving,DAL,SAS,10/25/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0,1,2,0.5,0.0833,0,1,0,0.0417,0,0,,0
Kyrie Irving,DAL,SAS,10/25/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.3333,0,1,1,1,0.0417,0,1,0,0.0417,0,1,0,0.0417
LaMelo Ball,CHA,BOS,11/20/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.8,1,2,3,0.6667,0.1111,2,2,1,0.0741,0,0,,0
LaMelo Ball,CHA,MIN,1/22/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.75,0,3,3,1,0.1667,0,1,0,0.0556,0,0,,0
LaMelo Ball,CHA,BOS,11/20/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.1481,0,0,,0,0,0,,0
